symbol,companyName,growthRevenue,growthNetIncome,growthEBITDA,growthEPS,growthEPSDiluted,revenue,netIncome,ebitda,marketCap,peRatio,eps,returnOnEquityTTM,freeCashFlowToEquityTTM,workingCapitalTTM,netDebtToEBITDATTM
TEL,TE Connectivity Ltd.,-0.0117874516652114,0.6717277486910995,0.1753660089115213,0.7161716171617163,0.7131011608623549,15845000000,3193000000,3693000000,69630213354,48.49,4.86,0.1182205971968312,-2143000000,2617000000,1.3041785621593562
ACIW,"ACI Worldwide, Inc.",0.0975568282344712,0.6716292620299731,0.2317151061076461,0.7232142857142855,0.7053571428571426,1594288000,203118000,443548000,5200880378,21.36,2.36,0.1783669964147774,-444206000,370129000,1.561111489393311
TRV,"The Travelers Companies, Inc.",0.1221811326227249,0.6713473754597125,0.6305661221749832,0.6829079659706111,0.6786551993745114,46428000000,4999000000,7287000000,60988304226,10.63,25.4,0.2005086105374545,1447000000,11621000000,1.0400779632111097
SXC,"SunCoke Energy, Inc.",-0.0619426134160527,0.6678260869565218,0.0108249346771183,0.6617647058823527,0.6470588235294118,1935400000,95900000,270800000,673937452,9.36,0.85,0.1089926326311502,-155900000,298900000,1.3075949367088608
APD,"Air Products and Chemicals, Inc.",-0.0396349206349206,0.6642900617337623,0.4682902539495722,0.6692531522793405,0.6679611650485435,12100600000,3828200000,6487200000,56731148372,36.11,7.06,0.0969521507838867,-20644200000,1388000000,4.365531903295266
NXT,Nextracker Inc.,0.1837540867599179,0.6626382489607858,0.1031951998458107,-0.1057934508816121,0.029673590504451,2959197000,509168000,652519000,14541899365,26.78,3.67,0.337528608476106,1448959000,1318869000,-1.142048478920505
DD,"DuPont de Nemours, Inc.",0.02635067948293,0.6619385342789598,0.3444064484611627,0.7872340425531915,0.7765957446808511,12386000000,703000000,2752000000,33920238652,476.53,0.17,-0.0083030173336186,-4016000000,1997000000,2.619234543670265
CNK,"Cinemark Holdings, Inc.",-0.0056086346887533,0.6455897980871413,0.0205332008610697,0.4853801169590643,0.5373134328358209,3049500000,309700000,616300000,3036558571,13.68,1.93,0.600061544773823,-2222200000,-115600000,3.818374131157449
PJT,PJT Partners Inc.,0.294832038654783,0.6429662954314845,0.3531555279888355,0.6467181467181466,0.0061349693251534,1493177000,134393000,331607000,4442463331,31.3,5.84,0.9684281083888264,274776000,482171000,0.5907572728373441
AROC,"Archrock, Inc.",0.1688859448854278,0.6403264824091888,0.2974025207006934,0.5671641791044776,0.5671641791044776,1157591000,172231000,549184000,4474655521,19.14,1.33,0.1723858998006585,-2603252000,168109000,3.8166883724182536
MAN,ManpowerGroup Inc.,-0.0560733828544238,0.634009009009009,0.1582041688936397,0.7078651685393258,0.7102272727272726,17853900000,145100000,433400000,1532697758,-73.58,-0.45,-0.0102025943739979,-1112800000,-23000000,5.768416596104996
APG,APi Group Corporation,0.0129907621247113,0.6339869281045751,0.1441176470588235,-0.2173913043478261,-0.2173913043478261,7018000000,250000000,778000000,14460442345,96.58,0.36,0.0821668185206659,-2058000000,865000000,3.27148194271482
TLN,Talen Energy Corporation,0.4445993031358885,0.6280587275693311,0.0332749562171628,0.7716763005780346,0.7023121387283238,2073000000,998000000,1770000000,18630928718,105.11,3.88,0.1206451612903225,59000000,378000000,-0.1725146198830409
STE,STERIS plc,0.0624309528808934,0.6250069400564193,-0.0380358324984689,0.6292428198433421,0.6272965879265092,5459515000,614641000,1358683000,23712598301,36.81,6.54,0.0973489080445818,-880404000,1131200000,1.271153928129929
ENTG,"Entegris, Inc.",-0.0802281319187746,0.6205713210345992,0.0496441215856768,0.6033057851239669,0.6083333333333334,3241208000,292787000,915508000,13872428261,46.93,1.95,0.079019946770998,-3241894000,1188300000,4.01846172664762
FIX,"Comfort Systems USA, Inc.",0.3496831042721385,0.615449075133427,0.7071487071487071,0.621262458471761,0.6204217536071032,7027476000,522433000,817096000,34634390170,41.6,23.6,0.4359047883216389,1265259000,671305000,-0.3965676131079195
STRA,"Strategic Education, Inc.",0.0767977375357923,0.6145921393876002,-0.0868723376791015,0.6140939597315435,0.6048109965635737,1219930000,112684000,155628000,2008112280,17.47,4.81,0.0688613471671137,137755000,65463000,-0.0633198897211125
NFLX,"Netflix, Inc.",0.156499199944774,0.6108814920145932,0.2234678965000955,0.6555102040816327,0.6483790523690772,39000966000,8711631000,26314821000,464581232098,45.82,23.89,0.4186011589728297,2199260000,3231076000,0.2331742307164234
THRM,Gentherm Incorporated,-0.0088164261072946,0.609870361648861,0.4119399497634207,0.6910569105691058,0.6885245901639345,1456124000,64947000,169197000,1138388540,37.68,0.99,0.0456800916615445,162321000,385567000,-0.7394492736598297
LYV,"Live Nation Entertainment, Inc.",0.0188903463768458,0.6094420292587625,-0.0926757343503818,1.0518518518518518,1.0447761194029852,23155625000,896287000,1615323000,35455354830,65.32,2.34,3.9659741139271913,-281678000,-1635421000,0.8126105087771922
WWD,"Woodward, Inc.",0.1405639810524105,0.6050876196378159,0.3941706928674218,0.6005154639175259,0.58994708994709,3324249000,372971000,618100000,15940220866,41.99,6.33,0.1687684897360544,321251000,1050959000,-0.0705604197273115
CHEF,"The Chefs' Warehouse, Inc.",0.1049720088427768,0.6039028620988726,0.2337415122421733,0.3773584905660376,0.5000000000000001,3794212000,55479000,193141000,2386245999,36.14,1.62,0.1313963829297862,-714980000,443576000,3.920016561276724
MATX,"Matson, Inc.",0.1057325664059975,0.6035005048805117,0.2942795076031861,0.6793349168646081,0.674278846153846,3421800000,476400000,893700000,2963372258,6.35,14.69,0.18895018116808,-173300000,-122400000,0.6794440708361354
AB,AllianceBernstein Holding L.P.,14.209943258578765,0.6025724495048905,0.0773876388340432,0.5854700854700855,0.5854700854700855,4559652000,423374000,1124073000,4377276882,11.79,3.36,0.1842863147537215,240261000,0,0
GNRC,Generac Holdings Inc.,0.0679069383570651,0.6015441505940745,0.2098898344360709,0.6495468277945619,0.6483180428134555,4295834000,325256000,670919000,11262848794,31.94,6.01,0.1450001729779481,-679955000,1124409000,1.947284459119784
META,"Meta Platforms, Inc.",0.2194111280781604,0.594966494449844,0.4711779448621553,0.6201448321263989,0.6045729657027573,164501000000,62360000000,86876000000,1854904331949,26.82,27.53,0.3932926787347116,12582000000,36308000000,0.3843201866595714
GPN,Global Payments Inc.,0.0467635597750625,0.5922860013810124,0.2102465655739773,0.6349206349206349,0.6339522546419099,10105894000,1570365000,4365104000,21194156780,14.88,5.87,0.0635879643376927,-11098605000,-430388000,3.4341266481856194
UHS,"Universal Health Services, Inc.",0.1082454556708399,0.591118634150419,0.3242001124700265,0.6579710144927537,0.6441837732160313,15827935000,1142097000,2265280000,13408194316,11.1,18.98,0.1862123030299338,-3968879000,672911000,2.007039305053036
EME,"EMCOR Group, Inc.",0.1576144812079085,0.5910814320514887,0.5013037441390977,0.6163051608077786,0.6168294515401952,14566116000,1007145000,1514841000,33494402420,31.1,24.06,0.3779543256873789,1024350000,782108000,0.1095590899436524
TYL,"Tyler Technologies, Inc.",0.09532568447512,0.5852675100500847,0.1880514069153813,0.5620253164556961,0.5592783505154639,2137803000,263026000,466467000,22005552275,72.98,6.97,0.0888564507539513,774181000,51207000,-0.2842167262486372
ZM,"Zoom Communications, Inc.",0.0305284209484664,0.5847815242320327,0.4862353707144332,0.5471698113207546,0.5507246376811595,4665433000,1010238000,935927000,25721313328,22.18,3.8,0.1339947376409123,2989608000,6715526000,-1.0350292603949025
HALO,"Halozyme Therapeutics, Inc.",0.2243838731967204,0.5770613010220388,0.4526902490778786,0.6431924882629109,0.6333333333333333,1015324000,444091000,656539000,7737300900,15.14,4.37,1.3662608746817428,-906546000,988391000,1.8276958165685409
WES,"Western Midstream Partners, LP",0.1605507333711897,0.5758843982966996,0.3282965770044092,0.5478927203065135,0.546153846153846,3605223000,1573571000,2658304000,14629190790,11.8,3.25,0.3960480455400175,-5286066000,210208000,3.14915709126686
SNN,Smith & Nephew plc,0.0470355018922328,0.5665399239543726,0.2635342185903984,-0.2166666666666666,-0.2166666666666666,5810000000,412000000,1237000000,15999249656,32.67,1.12,0.0914482895578759,-1976250000,3083300000,1.9268468946289827
SYF,Synchrony Financial,0.3938170492559695,0.563449508489723,1.3460325163795197,0.6583493282149713,0.6473988439306358,24166000000,3499000000,9668000000,28382815918,8.21,9.12,0.2116168983893536,11564000000,100448000000,-0.2196391814989708
VRSK,"Verisk Analytics, Inc.",0.0746997836950846,0.5584309895833334,0.165016501650165,0.6085918854415273,0.6091127098321343,2881700000,957500000,1659100000,32824635287,36.54,6.43,4.390699904122723,-1778700000,478000000,1.7053125380772511
FSLR,"First Solar, Inc.",0.2674882375168821,0.5552236039274077,0.5415199352608251,0.5514138817480719,0.5529715762273901,4206289000,1292044000,1868706000,25890655428,20.63,11.7,0.1557018549226708,-885031000,2570974000,-0.0330916633911638
RYAN,"Ryan Specialty Holdings, Inc.",0.2109028475381326,0.5509445090682701,0.2030313322065984,0.3684210526315791,0.3653846153846152,2515710000,94665000,598632000,6814284383,133.05,0.4,0.0922912818744693,-2969949000,32890000,4.746894367580308
COKE,"Coca-Cola Consolidated, Inc.",0.0369496914421678,0.5503520048974594,0.0404145866640564,0.6077981651376145,0.6068965517241381,6899716000,633125000,1052293000,11091824760,19,6.72,0.4016096070268821,-206175000,1392047000,0.6759275854113299
EXPE,"Expedia Group, Inc.",0.0663603084352364,0.548306148055207,0.2685990338164251,0.7072727272727274,0.6854990583804143,13691000000,1234000000,2626000000,25866347869,26.92,8.13,0.930018800919156,2584000000,-4881000000,0.0706629614926558
HG,"Hamilton Insurance Group, Ltd.",0.4830409058938477,0.5476892632002072,1.2854444502101603,0.5425101214574898,0.5040983606557377,2329924000,400429000,660642000,2479409972,6.77,3.66,0.1585193742047745,1769274000,1071297000,-1.4523337887605603
CAKE,The Cheesecake Factory Incorporated,0.0413420194719992,0.546930962694004,0.3942888685178066,0.5619047619047618,0.5458937198067635,3581699000,156783000,282904000,2796855476,17.33,3.24,0.4022334065525156,279816000,-588290000,6.892849321455568
PLXS,Plexus Corp.,0.0182131155942938,0.5461700129678487,-0.1550528031152779,0.5661764705882352,0.5610972568578554,4032966000,172885000,199623000,3883929606,22.99,6.26,0.1247272706941054,201790000,880110000,-0.5086661088125455
BAH,Booz Allen Hamilton Holding Corporation,0.1236275424183466,0.5436531914823363,0.3111902675361285,0.5791757049891539,0.579520697167756,11980000000,935000000,1574000000,11264929900,11.23,8.14,0.7708666312424879,1351028000,1387000000,-0.4465383624296723
ECL,Ecolab Inc.,0.0274931136669234,0.5393135611746702,0.2673874349001252,0.5414937759336098,0.5386221294363257,15741400000,2112400000,3845000000,78629334354,37.06,7.48,0.2406791883091275,-5472600000,2167300000,1.7849181822787374
BKR,Baker Hughes Company,0.0910766094252332,0.5331960885229027,0.1619504800404244,0.5544041450777203,0.5602094240837697,27829000000,2979000000,4599000000,46632082565,16.31,2.9,0.165289728709871,-378000000,5091000000,0.7458416500332667
TRGP,Targa Resources Corp.,0.0645167486170866,0.532842308621106,0.0436229764486358,0.5634864674296254,0.5654095944987174,16626900000,1269500000,4138800000,33090051082,22.06,6.97,0.5974308474675917,-16309900000,-969500000,3.716449062971845
PTC,PTC Inc.,0.0960485977226136,0.5326749205832043,0.2184396097772659,0.5169082125603867,0.5145631067961165,2298472000,376333000,730022000,24534743706,48.08,4.26,0.1537001543440602,-362617000,-137025000,1.408723316245195
OXM,"Oxford Industries, Inc.",-0.0349187864903991,0.531604698285093,0.2885941205669847,0.5269922879177379,0.536649214659686,1516601000,92973000,186908000,603459648,10.94,3.71,0.1768458107731654,-438454000,-248238000,2.629435660636526
COLB,"Columbia Banking System, Inc.",0.081272824171586,0.5304044850379249,0.4113536252276785,0.4301675977653631,0.4325842696629212,2966206000,533675000,868619000,5370901813,10.13,2.52,0.1007990609078129,-1653455000,-41326035000,2.5966042689465154
NHC,National HealthCare Corporation,0.1370012894816143,0.5258989790113476,0.3923231830109233,0.5183486238532109,0.5046082949308757,1297937000,101927000,182528000,1902426807,18.32,6.7,0.1050483544501105,57296000,194482000,0.3308048272455925
BNT,Brookfield Wealth Solutions Ltd.,1.0403645833333333,0.5251256281407035,0.6001796945193172,0.2888482632541134,0.2888482632541134,14103000000,1214000000,1781000000,16800816554,13.75,3.36,0.0611905038534526,12482001462,0,-5.094224924012158
FTNT,"Fortinet, Inc.",0.1227190469009199,0.5204739501655341,0.4994210203664601,0.5510204081632653,0.5479452054794519,5955800000,1745200000,2201300000,65561721783,34.09,2.51,1.2074954865218204,4405900000,1569200000,-0.9881745502998002
AMT,American Tower Corporation,0.0114859870957431,0.5202588822220724,0.1915556295802798,0.5188679245283019,0.5157232704402516,10127200000,2255000000,7154100000,89679474612,35.8,5.35,0.3623445328101461,-39396100000,-2262200000,6.446855571496892
ZD,"Ziff Davis, Inc.",0.0276094039125296,0.5190950051803485,-0.0387774835753725,0.595505617977528,0.595505617977528,1401688000,63047000,319098000,1545809443,23.86,1.58,0.0365794971177014,-174995000,409632000,1.2069336708591234
FLS,Flowserve Corporation,0.0549067867555652,0.5141611733773154,0.4450418112231953,0.5140845070422535,0.507042253521127,4557806000,282759000,541054000,6983771669,24.16,2.21,0.1394331615575875,801029000,1573646000,-0.7336055702743536
OII,"Oceaneering International, Inc.",0.0975190394216865,0.5139985421393591,0.210677666937707,0.5051546391752577,0.5157894736842106,2661161000,147468000,366276000,2363897190,10.3,2.29,0.2858654447785117,-154846000,737984000,-0.0458754585822944
VSCO,Victoria's Secret & Co.,0.0077644775153671,0.5137614678899083,0.0660377358490566,0.4928571428571428,0.4676258992805757,6230000000,165000000,565000000,2653583017,17.64,1.88,0.2533667502088554,-2444000000,194000000,5.681409564904711
HWM,Howmet Aerospace Inc.,0.1189759036144578,0.5098039215686274,0.2573378839590444,0.5297297297297296,0.53551912568306,7430000000,1155000000,1842000000,80024606180,58.04,3.42,0.2958022338679794,-1695000000,2094000000,1.2912898619704902
AJG,Arthur J. Gallagher & Co.,0.1472413348027681,0.5087158329035585,0.4223936096956342,0.4700665188470067,0.4773755656108598,11554900000,1462700000,3098400000,71978927203,42.47,6.61,0.0845049027622047,2974200000,15298500000,-0.2866538934484829
FOXA,Fox Corporation,0.1659513590844063,0.5076615589606929,0.3281573498964803,0.5828025477707005,0.5686900958466454,16300000000,2263000000,3849000000,26456484902,12.09,4.91,0.1956808404850948,879000000,5532000000,0.5492335671603014
VZ,Verizon Communications Inc.,0.0060758057533551,0.5073187532288618,0.1840741478971496,0.5036231884057973,0.5090909090909093,134788000000,17506000000,47524000000,163677729047,9.03,4.3,0.1822270300589961,-146849000000,-22106000000,3.416865095656458
CRM,"Salesforce, Inc.",0.0871560949020282,0.4983075435203095,0.2084372627697646,0.5152941176470589,0.5142857142857143,37895000000,6197000000,11143000000,244001810274,37.04,6.88,0.1102725783228241,20061000000,2799000000,-0.644842284739983
RTX,RTX Corporation,0.1714741729541497,0.4942097026604068,0.2976317473863878,0.5982142857142856,0.5919282511210762,80738000000,4774000000,12164000000,239160483081,36.76,4.86,0.1060727963183471,-29506000000,3884000000,2.355936800705228
SBAC,SBA Communications Corporation,-0.0117827808395388,0.4936589798569982,-0.1360516103848616,0.5000000000000001,0.5054229934924078,2679634000,749536000,1794580000,21334062303,24.35,8.16,-0.1740263681177166,-13468700000,-905897000,8.658870150765747
WU,The Western Union Company,-0.033807665825109,0.492332268370607,-0.1132695467285203,0.6272189349112427,0.6309523809523812,4209700000,934200000,917500000,2897016511,3.4,2.64,0.8295268070911683,-1217100000,892900000,1.781388798613368
BRBR,"BellRing Brands, Inc.",0.1976241900647948,0.4894259818731117,0.2284537389100126,0.5241935483870968,0.5121951219512196,1996200000,246500000,387700000,4163611403,18.89,1.75,-0.9963993453355156,-837300000,449000000,2.62809692349578
SCS,Steelcase Inc.,0.0020255728573237,0.4882860665844636,0.1112650046168051,0.4999999999999999,0.4999999999999999,3166000000,120700000,240700000,1925072059,20.98,0.8,0.0981614049544213,-441000000,400000000,1.878548161935784
SDRL,Seadrill Limited,-0.0578231292517006,0.4866666666666667,0.1376518218623481,0.5508274231678485,0.5728395061728396,1385000000,446000000,562000000,1983666849,26.79,1.19,0.0265288544358311,-320000000,382000000,0.7628458498023716
BURL,"Burlington Stores, Inc.",0.0933955536804844,0.4828219720947213,0.2368759256745992,0.5066666666666667,0.4913957934990438,10625782000,503639000,1048073000,16947594402,31.74,8.47,0.4111228806186309,-5409768000,480252000,4.572561009016518
EVR,Evercore Inc.,0.2266765083724095,0.4806657298642941,0.299478523336193,0.4694485842026825,0.4254317111459968,2996361000,378279000,578624000,12515018762,29.42,11.02,0.2877085548249272,429756000,1570758000,0.4834556717882672
